name;category;price_per_night;host;rating;reviews;city;country
Tour moderno estudio bail mobilité con vistas a Eiffel;Alojamiento entero;140.0; Linda;4.97;91.0;Paris;Francia
Apartamento recién renovado entre la Ópera y el Louvre;Alojamiento entero;281.0; Guillaume Et Penelope;4.94;150.0;Paris;Francia
Boisseau, 1Ch/1Sdb, 2 personas;Alojamiento entero;220.0; Ludovic;0.0;0.0;Paris;Francia
Balcón | en el corazón del distrito 9;Alojamiento entero;164.0; Julian;0.0;0.0;Paris;Francia
Diseño de 44m ² | CDG | París | Disney | Astérix;Alojamiento entero;71.0; Mike;4.94;0.0;Paris;Francia
Apartamento luminoso cerca de la plaza Léon Blum;Alojamiento entero;180.0; Philippe;4.96;25.0;Paris;Francia
Boisseau, 1Ch/1Sdb, 2 personas;Alojamiento entero;220.0; Ludovic;0.0;0.0;Paris;Francia
Diseño de 44m ² | CDG | París | Disney | Astérix;Alojamiento entero;71.0; Mike;4.94;0.0;Paris;Francia
Apartamento luminoso cerca de la plaza Léon Blum;Alojamiento entero;180.0; Philippe;4.96;25.0;Paris;Francia
Apartamento elegante en París y terraza;Alojamiento entero;160.0; Patrick;0.0;0.0;Paris;Francia
Acogedor T2 con balcón -RER B/París;Alojamiento entero;70.0; Tanedice;4.9;10.0;Paris;Francia
Loft 52m²+estacionamiento a 15 min del centro de París;Alojamiento entero;91.0; Lorenzo;4.99;0.0;Paris;Francia
Apartamento 1 BR con balcón - Chatelet/ París 2;Alojamiento entero;247.0; Xiaoling;4.81;132.0;Paris;Francia
Luxueux 60m² central de Beaubourg;Alojamiento entero;220.0; Merci Alice;0.0;0.0;Paris;Francia
Apartamento de 2 habitaciones luminoso;Alojamiento entero;140.0; Annabelle;0.0;0.0;Paris;Francia
LE MARAIS - NUEVO APARTAMENTO DE ALTA GAMA;Alojamiento entero;179.0; Valery;4.55;121.0;Paris;Francia
Loft chic vintage Paris center;Alojamiento entero;182.0; Guillemette;4.78;27.0;Paris;Francia
Maison Bůoise 1BR/3P con AC en los Campos Elíseos;Alojamiento entero;205.0; Cozy BnB;4.92;62.0;Paris;Francia
Magnífico Apartamento 1BR/4P - Montorgueil 4;Alojamiento entero;214.0; Alex;4.6;0.0;Paris;Francia
Precioso apartamento en el corazón del distrito 16;Alojamiento entero;187.0; Checkmyguest;4.55;0.0;Paris;Francia
Hermosa vista estudio París 17;Alojamiento entero;90.0; Céline;0.0;0.0;Paris;Francia
El Sorprendente - París;Alojamiento entero;223.0; Laura;0.0;0.0;Paris;Francia
Luxury & Design Flat 1BR/4P- Bastille;Alojamiento entero;299.0; Arnaud Et Sam;0.0;0.0;Paris;Francia
Un increíble 1-Br/1BA en Montmartre;Alojamiento entero;176.0; Eunice;0.0;0.0;Paris;Francia
El Sorprendente - París;Alojamiento entero;223.0; Laura;0.0;0.0;Paris;Francia
Apartamento de lujo de un dormitorio cerca del Louvre II;Alojamiento entero;481.0; Ornella;4.89;27.0;Paris;Francia
1556: Estudio Madeleine en los Juegos Olímpicos de París 2024;Alojamiento entero;180.0; Holidays;4.89;9.0;Paris;Francia
Apartamento de lujo cerca del Sagrado Corazón;Alojamiento entero;; Capucine;0.0;0.0;Paris;Francia
Increíble apartamento 1BR/4P - Montorgueil - 3;Alojamiento entero;251.0; Checkmyguest;4.69;0.0;Paris;Francia
INCREÍBLE LOFT HISTÓRICO PARISINO JUNTO A LA ZONA DEL LOUVRE! - 4;Alojamiento entero;272.0; Checkmyguest;4.56;0.0;Paris;Francia
*Encantador apartamento para 2 en Trocadéro - París 16*;Alojamiento entero;140.0; Pierre De WeHost;4.27;11.0;Paris;Francia
Apartamento de 2 habitaciones «como en casa»;Alojamiento entero;70.0; Mathilde;0.0;0.0;Paris;Francia
La Maison Kleber, Luxury 1BR Eiffel Champs-Elysées;Alojamiento entero;325.0; Jean-Pierre;5.0;0.0;Paris;Francia
Piso de estilo con aire acondicionado en Marais en el último piso;Alojamiento entero;444.0; Vinicius Parisian;0.0;0.0;Paris;Francia
CityStay Confort 5 min en metro;Alojamiento entero;114.0; Charles;5.0;6.0;Paris;Francia
Amplio loft reformado con aire acondicionado;Alojamiento entero;319.0; Guillaume Et Penelope;5.0;52.0;Paris;Francia
Piso a 10 minutos del centro de París;Alojamiento entero;70.0; Barbara;5.0;3.0;Paris;Francia
Luminoso apartamento de Batignolles con vistas a la Torre Eiffel;Alojamiento entero;135.0; Charlotte;5.0;3.0;Paris;Francia
Acogedor apartamento en Montmartre;Alojamiento entero;130.0; Sebastien;5.0;5.0;Paris;Francia
Magnífico Apartamento 1BR/4P - Montorgueil 5;Alojamiento entero;218.0; Alex;4.63;0.0;Paris;Francia
Ultra Central Historical Parisian Flat - Louvre;Alojamiento entero;184.0; Checkmyguest;4.67;0.0;Paris;Francia
En el muelle, frente al Louvre, muy limpio, buen wifi;Habitación;163.0; Julia;4.97;331.0;Paris;Francia
Apartamento atípico y encantador en el centro de Le Marais;Alojamiento entero;540.0; Julien;5.0;18.0;Paris;Francia
Apartamento romántico Montmartre & Pigalle;Alojamiento entero;235.0; Manon;5.0;25.0;Paris;Francia
Ambiente acogedor en el barrio superior a 15 minutos de París;Alojamiento entero;54.0; Marc-Olivier Et Sabéha;5.0;18.0;Paris;Francia
Acogedor apartamento con balcón cerca de Montmartre;Alojamiento entero;114.0; Nadia;0.0;0.0;Paris;Francia
Marais - République;Alojamiento entero;349.0; Clara;0.0;0.0;Paris;Francia
Estudio Montmartre con balcón;Alojamiento entero;120.0; Valérie;5.0;7.0;Paris;Francia
En el corazón de Montmartre;Alojamiento entero;205.0; Benjamin;5.0;22.0;Paris;Francia
L'Eden - Casa para 12 PERSONAS - París y Disney;Alojamiento entero;279.0; Get Host;5.0;0.0;Paris;Francia
¡Airbnb de verdad, bienvenida a casa !;Alojamiento entero;220.0; Sarah;5.0;3.0;Paris;Francia
Acogedor apartamento en el corazón de París Bonne Nouvelle;Alojamiento entero;269.0; Jean;5.0;67.0;Paris;Francia
Gran apartamento parisino a dos pasos del pantano;Alojamiento entero;189.0; Julien;5.0;45.0;Paris;Francia
Apartamento de arquitecto con terraza privada;Alojamiento entero;110.0; Mélissa;5.0;12.0;Paris;Francia
Apartamento parisino chic chic con vistas a la azotea;Alojamiento entero;715.0; Elsa&Yann;5.0;0.0;Paris;Francia
Mon Boudoir a 10 min de París - 50m2;Alojamiento entero;65.0; Mathieu;5.0;24.0;Paris;Francia
Metro Line 1: Comfortable flat near La Défense;Alojamiento entero;68.0; Bruno;4.92;257.0;Paris;Francia
Estudio Céntrico, Wifi + Desayuno + Vino;Alojamiento entero;180.0; Floriane;5.0;29.0;Paris;Francia
Terraza floral, vista, relax asegurado;Alojamiento entero;140.0; David;4.9;10.0;Paris;Francia
Escapada romántica en Montmartre;Alojamiento entero;165.0; Caroline;5.0;3.0;Paris;Francia
Acogedor encanto y elegancia parisina junto a Canal St. Martin;Alojamiento entero;315.0; Ferdinand;5.0;0.0;Paris;Francia
Fantástico apartamento familiar a 20 minutos del centro;Alojamiento entero;286.0; Raphael;0.0;0.0;Paris;Francia
Terraza floral, vista, relax asegurado;Alojamiento entero;140.0; David;4.9;10.0;Paris;Francia
Bohème-chic, zona Opéra-Grands Boulevards;Alojamiento entero;234.0; Didier;5.0;6.0;Paris;Francia
Encantador apartamento en el corazón de París;Alojamiento entero;290.0; Paul;5.0;0.0;Paris;Francia
Apartamento luminoso en el 10º;Alojamiento entero;350.0; Adrien;5.0;8.0;Paris;Francia
Amplio estudio Montmartre Airco;Alojamiento entero;150.0; Pierre;4.93;472.0;Paris;Francia
Elegante burbuja parisina enVillage Jourdain/Pyrénées;Alojamiento entero;124.0; Nadir;4.94;72.0;Paris;Francia
Apartamento del arquitecto;Alojamiento entero;124.0; Pauline;0.0;0.0;Paris;Francia
Arco de Triunfo ! Champs-Elysées ! Tranquilo y acogedor;Alojamiento entero;250.0; Octave;4.94;17.0;Paris;Francia
República, amplio y lujoso 2 habitaciones;Alojamiento entero;169.0; Elsa;5.0;10.0;Paris;Francia
TRANQUILO PISO EN EL CORAZÓN DE PARIS;Alojamiento entero;100.0; Nathalie;4.88;416.0;Paris;Francia
Gran estudio en el centro de París, cerca del Louvre;Alojamiento entero;210.0; Pauline;4.98;42.0;Paris;Francia
Apartment Studio de 25 m²: Le Marais, París.;Alojamiento entero;178.0; Nicolas;4.98;135.0;Paris;Francia
Apartamento de 2 habitaciones tranquilo en el jardín;Alojamiento entero;140.0; Eric;4.94;16.0;Paris;Francia
Fabuloso estudio en el corazón de Old Montmartre;Alojamiento entero;216.0; Charlotte;4.99;124.0;Paris;Francia
Estudio Petit - París 12;Alojamiento entero;96.0; Claire;4.87;30.0;Paris;Francia
Amplio y tranquilo apartamento de 2 dormitorios con aire acondicionado y patio;Alojamiento entero;378.0; Will Renting;5.0;0.0;Paris;Francia
Apartamento acogedor - Sentier;Alojamiento entero;240.0; Émeline;4.96;23.0;Paris;Francia
2 habitaciones y balcón en casa de Pauline;Alojamiento entero;184.0; Pauline;4.95;21.0;Paris;Francia
Fabuloso estudio en el corazón de Old Montmartre;Alojamiento entero;216.0; Charlotte;4.99;124.0;Paris;Francia
Amplio y tranquilo apartamento de 2 dormitorios con aire acondicionado y patio;Alojamiento entero;378.0; Will Renting;5.0;0.0;Paris;Francia
Piso del arquitecto en el canal;Alojamiento entero;143.0; Dimitri;4.86;29.0;Paris;Francia
Centro histórico Habitación, cocina, baño del estudiante.;Alojamiento entero;110.0; Nathalie Et Gilles;5.0;10.0;Paris;Francia
Saint-Germain-des-Près rue Échaudé;Alojamiento entero;220.0; Tatiana;4.86;304.0;Paris;Francia
Increíble apartamento 1BR/4P Le Marais;Alojamiento entero;350.0; Carine;5.0;3.0;Paris;Francia
Jardín secreto/ 75011 París;Alojamiento entero;280.0; Morgan;5.0;21.0;Paris;Francia
Apartamento luminoso, cerca del metro, fácil acceso;Alojamiento entero;80.0; Rani;5.0;4.0;Paris;Francia
¡Suite de diseño con terraza privada en el centro de París!;Alojamiento entero;596.0; Daniel;4.9;80.0;Paris;Francia
Encantador T2 a las puertas de París;Alojamiento entero;82.0; Mathilde;5.0;0.0;Paris;Francia
Suite entera Eiffel Premier;Habitación;150.0; Kazumi;4.9;249.0;Paris;Francia
París: apartamento a estrenar en residencia segura;Alojamiento entero;200.0; Adrien;4.96;114.0;Paris;Francia
Apartamento con fantásticas vistas en Pantin - Welkeys;Alojamiento entero;92.0; Welkeys;0.0;0.0;Paris;Francia
#Paris 12 Gare de Lyon Bercy Accor Arena Bastille#;Alojamiento entero;124.0; K.;4.99;99.0;Paris;Francia
Apartamento acogedor y luminoso;Alojamiento entero;160.0; Sabine;0.0;0.0;Paris;Francia
Acogedor apartamento en el corazón de París;Alojamiento entero;301.0; Caroline And Charles;5.0;56.0;Paris;Francia
París 12: habitación independiente con patio florido;Habitación;100.0; Anne Charlotte;4.95;354.0;Paris;Francia
Apartamento tranquilo - Barrio Latino Mouftard;Alojamiento entero;150.0; Françoise;0.0;0.0;Paris;Francia
Superanfitrión con encanto de 2 dormitorios en el corazón de París;Alojamiento entero;295.0; Jean-Philippe;4.88;230.0;Paris;Francia
Excelente ubicación Paris Centre;Alojamiento entero;100.0; Charles;4.85;86.0;Paris;Francia
Dos habitaciones con encanto de Notre Dame;Alojamiento entero;135.0; Emma;5.0;3.0;Paris;Francia
Moderno, tranquilo y seguro en la ubicación correcta;Alojamiento entero;162.0; Alexandre;4.96;100.0;Paris;Francia
Magnífico Apartamento 1BR/4P - Montorgueil 2;Alojamiento entero;212.0; Alex;4.65;0.0;Paris;Francia
Estudio de lujo de clase alta rue Saint-Honoré;Alojamiento entero;150.0; Roumen;4.92;97.0;Paris;Francia
Riviera Maya - Estación TGV 3 min a pie - Cerca de París;Alojamiento entero;83.0; Myriam;4.93;107.0;Paris;Francia
Appartement Place Vendôme Paris;Alojamiento entero;159.0; Marc;0.0;0.0;Paris;Francia
Estudio o calma;Alojamiento entero;75.0; Laurent;4.97;32.0;Paris;Francia
Apartamento 38 m² a Nation - 1 cama queen + 1 sofá cama;Alojamiento entero;154.0; Guillaume;4.97;32.0;Paris;Francia
"Louvre - Acogedor estudio elegante - ""Emily in Paris""";Alojamiento entero;275.0; Alexandre;4.98;51.0;Paris;Francia
Rue Vavin;Alojamiento entero;180.0; Camille;4.71;7.0;Paris;Francia
Amplio estudio en la agradable zona de Gambetta;Habitación;100.0;Marie;4.98;60.0;Paris;Francia
Loft Dúplex Luminoso con vistas + Estufa + Bañera;Alojamiento entero;100.0; Frédéric;4.99;83.0;Paris;Francia
Impresionante apartamento acogedor entre Disney y París;Alojamiento entero;85.0; Jp;4.96;224.0;Paris;Francia
Apartamento de 2 habitaciones en el centro de París;Alojamiento entero;170.0; Jimmy;4.8;20.0;Paris;Francia
Loft Dúplex Luminoso con vistas + Estufa + Bañera;Alojamiento entero;100.0; Frédéric;4.99;83.0;Paris;Francia
Appartement Place Vendôme Paris;Alojamiento entero;159.0; Marc;0.0;0.0;Paris;Francia
Otro lado;Alojamiento entero;96.0; Fernanda;4.83;47.0;Paris;Francia
Precioso loft en el corazón de París 501;Alojamiento entero;229.0; Nicola;4.94;16.0;Paris;Francia
Jacuzzi Versailles - Sauna - C;Alojamiento entero;134.0; Art;4.89;9.0;Paris;Francia
Encantador Maur Escape Apartment 3 minutos estación;Alojamiento entero;72.0; Svitlana;4.91;23.0;Paris;Francia
Amplio estudio en la agradable zona de Gambetta;Habitación;100.0;Marie;4.98;60.0;Paris;Francia
Suite de lujo con jardín privado Sauna y Jaccuzi;Alojamiento entero;396.0; Nathanel;4.95;22.0;Paris;Francia
Precioso apartamento con balcón, junto al Jardín de plantas.;Alojamiento entero;260.0; Laurent;5.0;19.0;Paris;Francia
Magnífico Apartamento 1BR/4P - Montorgueil 2;Alojamiento entero;212.0; Alex;4.65;0.0;Paris;Francia
EL capullo soleado DEL NIDO totalmente equipado, en el centro de la ciudad;Alojamiento entero;145.0; Arnaud, AD HOC HOSTING;5.0;25.0;Paris;Francia
Apartamento a 5 minutos de París Metro 7 Aparcamiento gratuito;Alojamiento entero;90.0; Khadija;0.0;0.0;Paris;Francia
Escapada parisina;Habitación;169.0; Lia;4.92;79.0;Paris;Francia
Vive como un parisino;Alojamiento entero;250.0; Mathieu;4.98;148.0;Paris;Francia
¡El acogedor del 15!;Alojamiento entero;137.0; Veronique;5.0;20.0;Paris;Francia
Acogedor apartamento 4P/1BR - Le Marais;Alojamiento entero;228.0; Checkmyguest;4.9;0.0;Paris;Francia
Estudio entre canal st martin y buttes-chaumont;Alojamiento entero;138.0; Thibault;5.0;10.0;Paris;Francia
Apartamento en Trocadéro;Alojamiento entero;315.0; John;5.0;12.0;Paris;Francia
Dos habitaciones 42 m² reformado con aparcamiento gratuito;Alojamiento entero;69.0; Meriem Et Sofiane;4.88;223.0;Paris;Francia
Oasis Marais, un jardín en París;Alojamiento entero;150.0; Guillaume;4.86;29.0;Paris;Francia
Elegante apartamento cerca de los Campos Elíseos 403;Alojamiento entero;258.0; Michaella;4.92;152.0;Paris;Francia
Precioso y acogedor de 2 habitaciones;Alojamiento entero;62.0; Homy Stays;0.0;0.0;Paris;Francia
Canal de París Saint Martin 55m2;Alojamiento entero;110.0; Sylvain;4.86;0.0;Paris;Francia
Acogedora casa con terraza cerca del Canal Saint-Martin;Alojamiento entero;117.0; Checkmyguest;0.0;0.0;Paris;Francia
Lavie Maison : aire acondicionado y espacioso y centro de París;Alojamiento entero;453.0; Lavie Maison;5.0;8.0;Paris;Francia
Hermoso apartamento - París 11;Alojamiento entero;144.0; Evariste;0.0;0.0;Paris;Francia
Apartamento con aire acondicionado, Barrio Latino, 40m2;Alojamiento entero;250.0; Elena;5.0;37.0;Paris;Francia
Precioso apartamento en la Bastilla, cerca de Marais;Alojamiento entero;190.0; Damien;5.0;29.0;Paris;Francia
Acogedor y tranquilo departamento entre el 11/Le Marais;Alojamiento entero;130.0; Ryan;4.76;29.0;Paris;Francia
Torre Eiffel EN TU salón;Alojamiento entero;288.0; Vanessa;4.92;215.0;Paris;Francia
Elegante apartamento en el Palacio Real de RICHELIEU;Alojamiento entero;533.0; Clarisse;4.96;0.0;Paris;Francia
Encantador 40m2 barrio Saint-Maur;Alojamiento entero;125.0; Céline;4.88;32.0;Paris;Francia
Loft de lujo con aire acondicionado en París;Alojamiento entero;129.0; Arnaud, AD HOC HOSTING;4.96;138.0;Paris;Francia
Apartamento de lujo cerca del Sagrado Corazón;Alojamiento entero;; Capucine;0.0;0.0;Paris;Francia
Excepcional 2 hermanos con una fantástica vista a la Torre Eiffel;Alojamiento entero;601.0; Alexandre;4.95;138.0;Paris;Francia
Nid Cosy proche Arc de Triomphe;Alojamiento entero;120.0; Theo;4.92;13.0;Paris;Francia
Marais: un dormitorio luminoso y decorado con gusto;Alojamiento entero;228.0; Vincent;4.92;132.0;Paris;Francia
Estudio - Eiffel - Invalides - Rue Cler;Alojamiento entero;143.0; Anne;5.0;0.0;Paris;Francia
Apartamento luminoso con vistas a los tejados;Alojamiento entero;86.0; Valentin;0.0;0.0;Paris;Francia
Loft parisino moderno cerca de varias líneas de metro;Alojamiento entero;140.0; Xiaoling;4.86;84.0;Paris;Francia
Luxury & Design Flat 1BR/4P- Bastille;Alojamiento entero;299.0; Arnaud Et Sam;0.0;0.0;Paris;Francia
EL acogedor apartamento con aire acondicionado de PALMERAS en el centro de París;Alojamiento entero;191.0; Arnaud, AD HOC HOSTING;4.94;154.0;Paris;Francia
Encantador apartamento cerca de Marais/Sentier;Alojamiento entero;276.0; Checkmyguest;4.75;0.0;Paris;Francia
75m2 dúplex luminoso&confortable /habitación grande;Alojamiento entero;150.0; Manon;5.0;3.0;Paris;Francia
Escapada exclusiva: alojamiento Luxe en una ubicación privilegiada A21;Alojamiento entero;408.0; Checkmyguest;4.92;0.0;Paris;Francia
El Sagrado Corazón de París: unas vistas perfectas;Alojamiento entero;125.0; Paula;5.0;19.0;Paris;Francia
Casa acogedora - Rer C & A15;Alojamiento entero;45.0; Eddy;5.0;4.0;Paris;Francia
Sublim apart «la marquise »paris centterrace 2bh;Alojamiento entero;240.0; Fanny;0.0;0.0;Paris;Francia
Apartamento acogedor y encantador au coeur de París;Alojamiento entero;134.0; Rose;4.87;0.0;Paris;Francia
Encantador apartamento a 10 minutos a pie del metro 12 París;Alojamiento entero;71.0; Marie;5.0;34.0;Paris;Francia
Acogedor T2 Barrio de los Campos Elíseos (avenida Hoche);Alojamiento entero;130.0; Stéphane;5.0;34.0;Paris;Francia
¡Maravilloso apartamento Saint Germain des Prés !;Alojamiento entero;150.0; Alexandra;4.85;20.0;Paris;Francia
Amplio apartamento renovado cerca del Louvre;Alojamiento entero;292.0; Guillaume Et Penelope;4.95;366.0;Paris;Francia
* Louvre Saint-Eustache Opéra * París;Alojamiento entero;426.0; Rose;4.91;99.0;Paris;Francia
¡Maravilloso apartamento Saint Germain des Prés !;Alojamiento entero;150.0; Alexandra;4.85;20.0;Paris;Francia
Paz - Apartamento luminoso y cómodo;Alojamiento entero;110.0; Maxime;4.95;79.0;Paris;Francia
Encantador apartamento recientemente reformado en el día 7;Alojamiento entero;325.0; Ashley;5.0;0.0;Paris;Francia
Luminoso apartamento en el corazón de Batignolles;Alojamiento entero;320.0; Alexandre;5.0;16.0;Paris;Francia
Obelisco de la Bastilla;Alojamiento entero;162.0; Léa;4.75;4.0;Paris;Francia
Estudio parisino cerca de la Torre Eiffel;Alojamiento entero;180.0; Yoel;4.96;26.0;Paris;Francia
Luminoso apartamento para 2 personas justo al lado de París;Alojamiento entero;59.0; Paris Conciergerie;0.0;0.0;Paris;Francia
Vista rara, a dos pasos del Sena.;Alojamiento entero;140.0; Rany;0.0;0.0;Paris;Francia
Estudio de 16 m² en el 2º arr.;Alojamiento entero;100.0; Léonard;5.0;0.0;Paris;Francia
Apartamento elegante en Montmartre;Alojamiento entero;145.0; Sylvie;4.9;30.0;Paris;Francia
Precioso Sacré-Cœur;Alojamiento entero;109.0; Chantal;0.0;0.0;Paris;Francia
Cálido apartamento Montmartre - EasyHostin';Alojamiento entero;200.0; Samuel;4.94;18.0;Paris;Francia
Aparentemente muy céntrico en el corazón de París 35 m2;Alojamiento entero;111.0; Maria;4.86;0.0;Paris;Francia
PRECIOSO APARTAMENTO EN MONTORGUEIL PARIS;Alojamiento entero;199.0; Rodolphe;4.88;182.0;Paris;Francia
2 habitaciones (43 m²), Place d 'Italie - París 13;Alojamiento entero;107.0; Pierre;4.96;0.0;Paris;Francia
Apartamento muy tranquilo Ópera - Pigalle;Alojamiento entero;230.0; Théo;4.94;18.0;Paris;Francia
Apartamento de 2 habitaciones en el Canal Saint Martin;Alojamiento entero;101.0; Céline;4.82;17.0;Paris;Francia
La Diva - Le Haut Marais - With AirCon!;Alojamiento entero;190.0; Eric Et Shioji;4.8;241.0;Paris;Francia
